亚	ya4	Asia/Asian/second/next to/inferior	[Add example]
请	qing3	to ask/to invite/please (do sth)/to treat (to a meal, etc)/to request	[Add example]
技	ji4	skill	[Add example]
际	ji4	border/edge/boundary/between/among/interval/while	[Add example]
约	yao1/yue1	weigh, appointment/agreement/to arrange/to restrict/approximately	[Add example]
示	shi4	to show/reveal	[Add example]
复	fu4	again/recover/reply to a letter/to repeat/to duplicate, repeat, double, overlap	[Add example]
病	bing4	ailment/sickness/illness/disease/fall ill/sick/defect	[Add example]
息	xi1	news/interest/breath/rest	[Add example]
究	jiu1	after all/to investigate/to study carefully	[Add example]
线	xian4	thread/string/wire/line	[Add example]
似	si4	to seem/to appear/similar/like/to resemble	[Add example]
官	guan1	official/government	[Add example]
火	huo3	fire	[Add example]
断	duan4	absolutely/decidedly (in negative constructions)/break/to judge	[Add example]
精	jing1	energy/perfect/excellent/refined/very/proficient	[Add example]
满	man3	Manchurian/to fill/to fulfill/filled/packed	[Add example]
支	zhi1	(a measure word)/to support/to sustain/to erect/to raise/branch/division/to draw money	[Add example]
视	shi4	to look at/to regard/to inspect	[Add example]
消	xiao1	consume/news/subside/to disappear/to vanish	[Add example]
越	yue4	to exceed/to climb over/to surpass/the more ... the more	[Add example]
器	qi4	device/tool/utensil	[Add example]
容	rong2	to hold/to contain/to allow/appearance/look/countenance	[Add example]
照	zhao4	according to/in accordance with/to shine/to illuminate/to reflect/photograph	[Add example]
须	xu1	beard/necessary/must, beard/mustache	[Add example]
九	jiu3	nine/9	[Add example]
增	zeng1	to increase/to expand/to add	[Add example]
研	yan2	grind fine/study/research	[Add example]
写	xie3	to write	[Add example]
称	chen4/cheng1/cheng4	balanced/to fit/well-off/suitable, to call/to praise/to weigh/to estimate/to consider/to call/to address/to name/to say/commend, steelyard	[Add example]
企	qi3	plan a project/stand on tiptoe	[Add example]
八	ba1	eight/8	[Add example]
功	gong1	merit/achievement/result/service/accomplishment	[Add example]
吗	ma3/ma	morphine, (question tag)	[Add example]
包	bao1	to cover/to wrap/to hold/to include/to take charge of/package/wrapper/container/bag/to hold or embrace/bundle/packet/to contract (to or for)	[Add example]
片	pian1/pian4	disc/sheet, a slice/piece/flake/thin/slice	[Add example]
史	shi3	history	[Add example]
委	wei1/wei3	crooked, give up/indeed/to commission	[Add example]
乎	hu1	(interrog. part.)	[Add example]
查	cha2/zha1	to research/to check/to investigate/to examine/to refer to/to search, (surname)	[Add example]
轻	qing1	light/easy/gentle/soft/reckless/unimportant/frivolous/small in number/unstressed/neutral/soft	[Add example]
易	yi4	(surname)/change/easy/simple	[Add example]
早	zao3	early/morning	[Add example]
曾	ceng2/zeng1	(refers to something that happened previously)/already/at some time in the past/before/once, (surname)/great-grand (father)	[Add example]
除	chu2	remove/do away with/wipe out/divide/except	[Add example]
农	nong2	agriculture	[Add example]
找	zhao3	to try to find/to look for/to call on (sb)/to find/to seek/to return/to look for	[Add example]
装	zhuang1	adornment/adorn/costume/dress/clothing	[Add example]
广	guang3	wide/numerous/to spread	[Add example]
显	xian3	prominent/conspicuous	[Add example]
吧	ba1/ba	(onomat.)/dumb, (modal particle indicating polite suggestion)/...right?/...OK?	[Add example]
阿	a1/a4/a/e1	an initial particle/prefix to names of people, (phonetic character), (final part.)/(interj.), flatter	[Add example]
李	li3	(a surname)/plum	[Add example]
标	biao1	the topmost branches of a tree/surface/sign/to mark/(outward) sign/indication/prize/award/bid	[Add example]
谈	tan2	to speak/to talk/to converse/to chat/to discuss/(surname)	[Add example]
吃	chi1/ji2	eat/eradicate/destroy/receive, eat, stammer	[Add example]
图	tu2	diagram/to plan/picture/drawing/chart	[Add example]
念	nian4	read aloud, to read aloud	[Add example]
六	liu4	six/6	[Add example]
引	yin3	to lead/to divert (water)/to guide	[Add example]
历	li4	calendar, to experience/to undergo/to pass through/all/each/every/calendar	[Add example]
首	shou3	head/chief/first (occasion)/first (thing)/measure word for poems	[Add example]
医	yi1	medical/medicine/doctor/to cure/to treat	[Add example]
局	ju2	narrow, (a measure word used for games) set or round office/situation/office	[Add example]
突	tu1	to dash/to move forward quickly	[Add example]
专	zhuan1	for a particular person, occasion, purpose/focused on one thing/special/expert/particular (to sth)/concentrated/specialized, concentrated/specialized	[Add example]
费	fei4	to cost/to spend/fee/wasteful/expenses/(surname)	[Add example]
号	hao2/hao4	roar/cry, day of a month/(suffix used after) name of a ship/(ordinal) number	[Add example]
尽	jin3/jin4	to the utmost, to use up/to exhaust/to end/to finish/to the utmost/exhausted/finished/to the limit (of sth)	[Add example]
另	ling4	other/another/separate/separately	[Add example]
周	zhou1	(surname)/complete/encircle/circuit/lap/week/cycle/all/every/attentive/thoughtful, bestow alms, cycle/week	[Add example]
较	jiao4	clear/distinct/compare/comparatively	[Add example]
注	zhu4	to inject/to pour into/to concentrate/to pay attention/to note/to comment on/to record/to register/to annotate, annotate	[Add example]
语	yu3/yu4	dialect/language/speech, tell to	[Add example]
仅	jin3	barely/only/merely	[Add example]
考	kao3	to check/to verify/to test/to examine	[Add example]
落	la4/luo4	leave behind, alight/to fall/to drop (behind)	[Add example]
青	qing1	green (blue, black)	[Add example]
随	sui2	to follow/to comply with/to allow/(surname)	[Add example]
选	xuan3	to choose/to pick/to select/to elect	[Add example]
列	lie4	to arrange/to line up/row/file/series	[Add example]
武	wu3	martial/military	[Add example]
红	hong2	bonus/popular/red/revolutionary	[Add example]
响	xiang3	to make a sound/to sound/to ring/(a measure word for sound)/loud	[Add example]
虽	sui1	although/even though	[Add example]
推	tui1	push/refuse (responsibility)/shove	[Add example]
势	shi4	conditions/influence/tendency	[Add example]
参	can1/shen1	take part in/participate/join/attend/to join/unequal/varied/irregular/to counsel/uneven/not uniform, ginseng	[Add example]
希	xi1	rare/infrequent	[Add example]
古	gu3	ancient/old	[Add example]
众	zhong4	multitude	[Add example]
构	gou4	Broussonetia papyrifera/to construct/to form/to make up/to compose	[Add example]
房	fang2	house	[Add example]
半	ban4	half/semi-/incomplete/(after a number) and a half/half	[Add example]
节	jie2/jie1	festival/section/segment/point/part/to economize/to save/temperate	[Add example]
土	tu3	earth/dust	[Add example]
投	tou2	to throw/to send	[Add example]
某	mou3	(used before measure word and noun) some/(a) certain/so and so	[Add example]
案	an4	(legal) case/incident/record/file/table	[Add example]
黑	hei1	black/dark	[Add example]
维	wei2	to preserve/to maintain/to hold together/dimension	[Add example]
革	ge2	leather/remove	[Add example]
划	hua2/hua4	to row, to delimit/to transfer/to assign/to differentiate/to mark off/to draw (a line)/to delete/stroke of a Chinese character	[Add example]
敌	di2	enemy/match	[Add example]
致	zhi4	fine and close, to send/to devote/to deliver/to cause/to convey	[Add example]
陈	chen2	arrange/exhibit/narrate/tell/old/stale/a surname/to state/to display/to explain/(surname)	[Add example]
律	lu:4/lv4	law	[Add example]
足	zu2	foot/to be sufficient	[Add example]
态	tai4	attitude	[Add example]
护	hu4	protect	[Add example]
七	qi1	seven/7	[Add example]
兴	xing1/xing4	flourish/it is the fashion to/to become popular, interest	[Add example]
派	pai4	clique/school/group/faction/to dispatch	[Add example]
孩	hai2	child	[Add example]
验	yan4	to examine/to test/to check	[Add example]
责	ze2	duty/responsibility/to reproach/to blame	[Add example]
营	ying2	army/to deal in/to trade/to operate/to run/camp/nourishment/to manage	[Add example]
星	xing1	star/satellite/small amount	[Add example]
够	gou4	to reach/to be enough	[Add example]
章	zhang1	(surname)/chapter/seal/section	[Add example]
音	yin1	sound/noise/news	[Add example]
跟	gen1	to follow/to go with/heel/with/and	[Add example]
志	zhi4	the will, sign/mark/to record/write a footnote	[Add example]
底	de/di3	(possessive part.)/(subor. part.), background/bottom/base	[Add example]
站	zhan4	station/to stand/to halt/to stop	[Add example]
严	yan2	(air or water) tight/stern/serious/strict/severe	[Add example]
巴	ba1	(suff. for certain nouns)/to hope/to wish/Palestinian, Palestine (abbrev.)/Pakistan (abbrev.)/Pascal (unit of pressure)	[Add example]
例	li4	example/precedent/rule/case/instance	[Add example]
防	fang2	to protect/to defend/to guard (against)	[Add example]
族	zu2	race/nationality/ethnicity/clan	[Add example]
供	gong1/gong4	offer (information etc.)/supply, offer/sacrificial offering/trial statement/confession	[Add example]
效	xiao4	imitate, effect/efficacy/imitate	[Add example]
续	xu4	continue/replenish	[Add example]
施	shi1	(surname)/distribute (alms)/to do/to execute/to carry out	[Add example]
留	liu2	leave (message)/to retain/to stay/to remain/to keep/to preserve	[Add example]
讲	jiang3	to talk/speech/to speak/to tell/to explain	[Add example]
型	xing2	model	[Add example]
料	liao4	material/stuff/grain/feed/to expect/to anticipate/to guess	[Add example]
终	zhong1	end/finish	[Add example]
答	da1/da2	to answer/agree, reply/answer/return/respond/echo	[Add example]
紧	jin3	tight/nervous/strict	[Add example]
黄	huang2	(surname)/sulfur/yellow	[Add example]
绝	jue2	cut short/extinct/to disappear/to vanish/absolutely/by no means	[Add example]
奇	ji1/qi2	odd (Num), strange/odd/weird/wonderful	[Add example]
察	cha2	examine/inquire/observe/inspect/look into/to examine	[Add example]
母	mu3	female/mother	[Add example]
京	jing1	capital/Beijing (abbrev.)	[Add example]
段	duan4	(surname)/paragraph/section/segment	[Add example]
依	yi1	according to/depend on/near to	[Add example]
批	pi1	to ascertain/(measure word for batches, lots)/to act on/to criticize/to pass on	[Add example]
群	qun2	crowd/flock/group	[Add example]
项	xiang4	(surname)/back of neck/item/thing	[Add example]
故	gu4	happening/instance/reason/cause/deceased/old	[Add example]
按	an4	to press (with the hand)/to push/to control/to restrain/to check/pressing down (brush movement in painting)/according to/in the light of	[Add example]
河	he2	river	[Add example]
米	mi3	(measure word) meter/rice	[Add example]
围	wei2	to circle/to surround	[Add example]
江	jiang1	river	[Add example]
织	zhi1	weave	[Add example]
害	hai4	to do harm to/to cause trouble to/harm/evil/calamity	[Add example]
斗	dou3/dou4	Chinese peck, to fight/to battle/to struggle/to incite, fight/incite	[Add example]
双	shuang1	two/double/pair/both	[Add example]
境	jing4	border/place/condition/boundary/circumstances/territory	[Add example]
客	ke4	customer/visitor/guest	[Add example]
纪	ji4	discipline/age/era/period/order/record	[Add example]
采	cai3/cai4	to pick/to pluck/to collect/to select/to choose/to gather, affairs/gather, allotment to a feudal noble	[Add example]
举	ju3	to lift/to hold up/to cite/to enumerate/to act/to raise/to choose/to elect	[Add example]
杀	sha1	to kill/to murder/to slaughter	[Add example]
攻	gong1	to attack/to accuse/to study	[Add example]
父	fu4	father	[Add example]
苏	su1	loquacious/nag, revive, (plant)/place name/revive	[Add example]
密	mi4	secret/confidential/close/thick/dense	[Add example]
低	di1	to lower (one's head)/to let droop/to hang down/low/to incline/beneath/low	[Add example]
朝	chao2/zhao1	to face/towards/facing/direct/a dynasty/the imperial court/(abbr.) Korea, esp. N. Korea, morning	[Add example]
友	you3	friend	[Add example]
诉	su4	complain/sue/tell	[Add example]
止	zhi3	to stop/toe	[Add example]
细	xi4	fine/minutely/thin/slender	[Add example]
愿	yuan4	sincere/willing, hope/wish/desire/ready/willing	[Add example]
千	qian1	thousand, a swing	[Add example]
值	zhi2	value/(to be) worth/to happen	[Add example]
仍	reng2	still/yet/to remain	[Add example]
男	nan2	male	[Add example]
钱	qian2	(surname)/coin/money	[Add example]
破	po4	to break/to split/broken/damaged/worn out	[Add example]
网	wang3	net/network, a net	[Add example]
热	re4	heat/to heat up/fervent/hot (of weather)/warm up	[Add example]
助	zhu4	to help/to assist	[Add example]
倒	dao3/dao4	to fall/to collapse/to topple/to change/to fail/bankrupt, upset/turn over/to tip/to pour/to go home/to the contrary/inverted	[Add example]
育	yu4	nourish/to rear	[Add example]
属	shu3/zhu3	belong to/category/be subordinate to/genus (taxonomy)/be born in the year of (one of the 12 animals)/family members/dependants, join together/fix one's attention on/concentrate on	[Add example]
坐	zuo4	to sit/to take a seat/to take (a bus, airplane etc.)	[Add example]
帝	di4	emperor	[Add example]
限	xian4	limit/bound	[Add example]
船	chuan2	a boat/vessel/ship	[Add example]
脸	lian3	face	[Add example]
职	zhi2	office/duty	[Add example]
速	su4	fast/rapid/quick	[Add example]
刻	ke4	quarter (hour)/(a measure word)/to carve/to engrave/to cut/oppressive	[Add example]
乐	le4/yue4	(surname)/happy/laugh/cheerful, (surname)/music	[Add example]
否	fou3/pi3	to negate/to deny/not, clogged/evil	[Add example]
刚	gang1	hard/firm/strong/just/barely/exactly	[Add example]
威	wei1	power/might/prestige	[Add example]
毛	mao2	hair/pore/fur	[Add example]
状	zhuang4	accusation/suit/state/condition/strong/great	[Add example]
率	lu:4/shuai4/lv4	rate/frequency, to lead/command	[Add example]
甚	shen4	very/extremely/more (than)	[Add example]
